AESTTime,Quantity,Unit
2017-10-05 09:00:00,735.0999999999997,kWh
2017-10-05 09:30:00,700.7,kWh
2017-10-05 10:00:00,677.4000000000002,kWh
2017-10-05 10:30:00,625.6,kWh
2017-10-05 11:00:00,673.5999999999998,kWh
2017-10-05 11:30:00,584.0,kWh
2017-10-05 12:00:00,600.9000000000002,kWh
2017-10-05 12:30:00,600.8,kWh
2017-10-05 13:00:00,604.1,kWh
2017-10-05 13:30:00,629.4000000000002,kWh
2017-10-05 14:00:00,613.7,kWh
2017-10-05 14:30:00,701.8,kWh
2017-10-05 15:00:00,660.4,kWh
2017-10-05 15:30:00,678.3,kWh
2017-10-05 16:00:00,645.0,kWh
2017-10-05 16:30:00,618.0,kWh
2017-10-05 17:00:00,668.5,kWh
2017-10-05 17:30:00,594.7,kWh
2017-10-05 18:00:00,560.5,kWh
2017-10-05 18:30:00,658.6,kWh
2017-10-05 19:00:00,735.5999999999997,kWh
2017-10-05 19:30:00,730.5999999999997,kWh
2017-10-05 20:00:00,760.9000000000003,kWh
2017-10-05 20:30:00,764.6,kWh
2017-10-05 21:00:00,754.7,kWh
2017-10-05 21:30:00,756.7,kWh
2017-10-05 22:00:00,756.8,kWh
2017-10-05 22:30:00,755.2,kWh
2017-10-05 23:00:00,681.6,kWh
2017-10-05 23:30:00,678.0,kWh
2017-10-06 00:00:00,675.1,kWh
2017-10-06 00:30:00,728.4,kWh
2017-10-06 01:00:00,748.0,kWh
2017-10-06 01:30:00,744.2,kWh
2017-10-06 02:00:00,735.7,kWh
2017-10-06 02:30:00,732.5,kWh
2017-10-06 03:00:00,726.8,kWh
2017-10-06 03:30:00,732.4,kWh
2017-10-06 04:00:00,721.8,kWh
2017-10-06 04:30:00,725.2,kWh
2017-10-06 05:00:00,753.5,kWh
2017-10-06 05:30:00,712.1,kWh
2017-10-06 06:00:00,688.5,kWh
2017-10-06 06:30:00,681.8,kWh
2017-10-06 07:00:00,672.2,kWh
2017-10-06 07:30:00,672.6,kWh
2017-10-06 08:00:00,712.2,kWh
2017-10-06 08:30:00,757.8,kWh
2017-10-06 09:00:00,750.7,kWh
2017-10-06 09:30:00,747.3,kWh
2017-10-06 10:00:00,744.5,kWh
2017-10-06 10:30:00,720.3,kWh
2017-10-06 11:00:00,733.9,kWh
2017-10-06 11:30:00,715.4,kWh
2017-10-06 12:00:00,730.2,kWh
2017-10-06 12:30:00,719.8,kWh
2017-10-06 13:00:00,706.8,kWh
2017-10-06 13:30:00,718.6,kWh
2017-10-06 14:00:00,709.4,kWh
2017-10-06 14:30:00,670.6,kWh
2017-10-06 15:00:00,659.2,kWh
2017-10-06 15:30:00,656.4000000000002,kWh
2017-10-06 16:00:00,655.8,kWh
2017-10-06 16:30:00,696.5999999999997,kWh
2017-10-06 17:00:00,678.2,kWh
2017-10-06 17:30:00,576.2,kWh
2017-10-06 18:00:00,538.3,kWh
2017-10-06 18:30:00,661.3,kWh
2017-10-06 19:00:00,693.1,kWh
2017-10-06 19:30:00,712.0,kWh
2017-10-06 20:00:00,706.9,kWh
2017-10-06 20:30:00,722.8,kWh
2017-10-06 21:00:00,735.3,kWh
2017-10-06 21:30:00,736.9,kWh
2017-10-06 22:00:00,707.3,kWh
2017-10-06 22:30:00,535.3,kWh
2017-10-06 23:00:00,497.6,kWh
2017-10-06 23:30:00,525.0,kWh
2017-10-07 00:00:00,467.4,kWh
2017-10-07 00:30:00,534.0999999999998,kWh
2017-10-07 01:00:00,542.2,kWh
2017-10-07 01:30:00,547.0,kWh
2017-10-07 02:00:00,559.7,kWh
2017-10-07 02:30:00,561.6,kWh
2017-10-07 03:00:00,543.8,kWh
2017-10-07 03:30:00,626.4,kWh
2017-10-07 04:00:00,641.3,kWh
2017-10-07 04:30:00,635.9,kWh
2017-10-07 05:00:00,637.1,kWh
2017-10-07 05:30:00,586.3,kWh
2017-10-07 06:00:00,541.3,kWh
2017-10-07 06:30:00,602.7,kWh
2017-10-07 07:00:00,602.1,kWh
2017-10-07 07:30:00,539.3,kWh
2017-10-07 08:00:00,582.5999999999998,kWh
2017-10-07 08:30:00,565.1,kWh
2017-10-07 09:00:00,560.9,kWh
2017-10-07 09:30:00,562.5999999999998,kWh
2017-10-07 10:00:00,571.0,kWh
2017-10-07 10:30:00,569.9,kWh
2017-10-07 11:00:00,477.1,kWh
2017-10-07 11:30:00,472.0,kWh
2017-10-07 12:00:00,472.9,kWh
2017-10-07 12:30:00,462.1,kWh
2017-10-07 13:00:00,459.2,kWh
2017-10-07 13:30:00,457.0,kWh
2017-10-07 14:00:00,446.20000000000016,kWh
2017-10-07 14:30:00,455.2,kWh
2017-10-07 15:00:00,560.8,kWh
2017-10-07 15:30:00,547.2,kWh
2017-10-07 16:00:00,536.2,kWh
2017-10-07 16:30:00,545.2,kWh
2017-10-07 17:00:00,562.1,kWh
2017-10-07 17:30:00,565.7,kWh
2017-10-07 18:00:00,548.7,kWh
2017-10-07 18:30:00,412.8,kWh
2017-10-07 19:00:00,347.7,kWh
2017-10-07 19:30:00,328.8,kWh
2017-10-07 20:00:00,331.4,kWh
2017-10-07 20:30:00,313.4,kWh
2017-10-07 21:00:00,284.7,kWh
2017-10-07 21:30:00,317.1,kWh
2017-10-07 22:00:00,282.3,kWh
2017-10-07 22:30:00,91.1,kWh
2017-10-07 23:00:00,4.8,kWh
2017-10-07 23:30:00,2.3,kWh
2017-10-08 00:00:00,2.1,kWh
2017-10-08 00:30:00,2.2,kWh
2017-10-08 01:00:00,2.1,kWh
2017-10-08 01:30:00,2.8,kWh
2017-10-08 02:00:00,2.3,kWh
2017-10-08 02:30:00,1.9,kWh
2017-10-08 03:00:00,2.1,kWh
2017-10-08 03:30:00,2.0,kWh
2017-10-08 04:00:00,2.1,kWh
2017-10-08 04:30:00,2.0,kWh
2017-10-08 05:00:00,2.0,kWh
2017-10-08 05:30:00,1.8,kWh
2017-10-08 06:00:00,1.9,kWh
2017-10-08 06:30:00,1.8,kWh
2017-10-08 07:00:00,2.1,kWh
2017-10-08 07:30:00,1.9,kWh
2017-10-08 08:00:00,2.2,kWh
2017-10-08 08:30:00,2.1,kWh
2017-10-08 09:00:00,2.3,kWh
2017-10-08 09:30:00,2.4000000000000004,kWh
2017-10-08 10:00:00,3.0,kWh
2017-10-08 10:30:00,2.5,kWh
2017-10-08 11:00:00,2.4000000000000004,kWh
2017-10-08 11:30:00,2.9,kWh
2017-10-08 12:00:00,3.0,kWh
2017-10-08 12:30:00,2.9,kWh
2017-10-08 13:00:00,2.7,kWh
2017-10-08 13:30:00,35.7,kWh
2017-10-08 14:00:00,59.9,kWh
2017-10-08 14:30:00,29.0,kWh
2017-10-08 15:00:00,25.2,kWh
2017-10-08 15:30:00,22.6,kWh
2017-10-08 16:00:00,21.2,kWh
2017-10-08 16:30:00,20.5,kWh
2017-10-08 17:00:00,20.4,kWh
2017-10-08 17:30:00,19.6,kWh
2017-10-08 18:00:00,19.6,kWh
2017-10-08 18:30:00,20.1,kWh
2017-10-08 19:00:00,20.700000000000006,kWh
2017-10-08 19:30:00,19.4,kWh
2017-10-08 20:00:00,19.6,kWh
2017-10-08 20:30:00,20.5,kWh
2017-10-08 21:00:00,20.3,kWh
2017-10-08 21:30:00,19.4,kWh
2017-10-08 22:00:00,20.2,kWh
2017-10-08 22:30:00,20.5,kWh
2017-10-08 23:00:00,20.200000000000006,kWh
2017-10-08 23:30:00,18.9,kWh
2017-10-09 00:00:00,20.4,kWh
2017-10-09 00:30:00,20.3,kWh
2017-10-09 01:00:00,19.4,kWh
2017-10-09 01:30:00,19.9,kWh
2017-10-09 02:00:00,122.8,kWh
2017-10-09 02:30:00,83.2,kWh
2017-10-09 03:00:00,73.3,kWh
2017-10-09 03:30:00,71.69999999999997,kWh
2017-10-09 04:00:00,59.5,kWh
2017-10-09 04:30:00,68.7,kWh
2017-10-09 05:00:00,237.0,kWh
2017-10-09 05:30:00,335.2,kWh
2017-10-09 06:00:00,437.4,kWh
2017-10-09 06:30:00,476.3,kWh
2017-10-09 07:00:00,569.6,kWh
2017-10-09 07:30:00,661.4,kWh
2017-10-09 08:00:00,658.5,kWh
2017-10-09 08:30:00,661.2,kWh
2017-10-09 09:00:00,662.4000000000002,kWh
2017-10-09 09:30:00,576.2,kWh
2017-10-09 10:00:00,575.5,kWh
2017-10-09 10:30:00,564.9,kWh
2017-10-09 11:00:00,653.5,kWh
2017-10-09 11:30:00,706.0,kWh
2017-10-09 12:00:00,691.5,kWh
2017-10-09 12:30:00,666.4,kWh
2017-10-09 13:00:00,730.0,kWh
2017-10-09 13:30:00,744.5999999999997,kWh
2017-10-09 14:00:00,741.8,kWh
2017-10-09 14:30:00,744.6,kWh
2017-10-09 15:00:00,738.4000000000003,kWh
2017-10-09 15:30:00,709.4,kWh
2017-10-09 16:00:00,717.3,kWh
2017-10-09 16:30:00,727.8,kWh
2017-10-09 17:00:00,743.5999999999997,kWh
2017-10-09 17:30:00,740.4,kWh
2017-10-09 18:00:00,745.1,kWh
2017-10-09 18:30:00,743.2,kWh
2017-10-09 19:00:00,746.7,kWh
2017-10-09 19:30:00,752.4000000000003,kWh
2017-10-09 20:00:00,735.4,kWh
2017-10-09 20:30:00,747.2,kWh
2017-10-09 21:00:00,749.6,kWh
2017-10-09 21:30:00,749.8,kWh
2017-10-09 22:00:00,750.4,kWh
2017-10-09 22:30:00,741.1,kWh
2017-10-09 23:00:00,684.4,kWh
2017-10-09 23:30:00,659.6,kWh
2017-10-10 00:00:00,657.6,kWh
2017-10-10 00:30:00,660.0999999999998,kWh
2017-10-10 01:00:00,727.3,kWh
2017-10-10 01:30:00,746.8,kWh
2017-10-10 02:00:00,747.2,kWh
2017-10-10 02:30:00,746.0,kWh
2017-10-10 03:00:00,703.8,kWh
2017-10-10 03:30:00,708.6,kWh
2017-10-10 04:00:00,709.2,kWh
2017-10-10 04:30:00,720.7,kWh
2017-10-10 05:00:00,734.6,kWh
2017-10-10 05:30:00,724.8,kWh
2017-10-10 06:00:00,720.2,kWh
2017-10-10 06:30:00,735.0,kWh
2017-10-10 07:00:00,667.7,kWh
2017-10-10 07:30:00,589.5,kWh
2017-10-10 08:00:00,742.3,kWh
2017-10-10 08:30:00,725.8,kWh
2017-10-10 09:00:00,715.4000000000003,kWh
2017-10-10 09:30:00,715.3,kWh
2017-10-10 10:00:00,694.1,kWh
2017-10-10 10:30:00,711.4,kWh
2017-10-10 11:00:00,712.7,kWh
2017-10-10 11:30:00,697.5999999999997,kWh
2017-10-10 12:00:00,695.4,kWh
2017-10-10 12:30:00,677.9,kWh
2017-10-10 13:00:00,645.1,kWh
2017-10-10 13:30:00,649.5,kWh
2017-10-10 14:00:00,654.5,kWh
2017-10-10 14:30:00,649.7,kWh
2017-10-10 15:00:00,618.5,kWh
2017-10-10 15:30:00,584.4,kWh
2017-10-10 16:00:00,572.0,kWh
2017-10-10 16:30:00,602.8,kWh
2017-10-10 17:00:00,630.1,kWh
2017-10-10 17:30:00,657.1,kWh
2017-10-10 18:00:00,659.4000000000002,kWh
2017-10-10 18:30:00,664.4,kWh
2017-10-10 19:00:00,718.9,kWh
2017-10-10 19:30:00,728.6,kWh
2017-10-10 20:00:00,739.2,kWh
2017-10-10 20:30:00,636.9000000000002,kWh
2017-10-10 21:00:00,537.0,kWh
2017-10-10 21:30:00,525.2,kWh
2017-10-10 22:00:00,562.8,kWh
2017-10-10 22:30:00,517.8,kWh
2017-10-10 23:00:00,576.1,kWh
2017-10-10 23:30:00,623.9,kWh
2017-10-11 00:00:00,666.6,kWh
2017-10-11 00:30:00,709.5999999999997,kWh
2017-10-11 01:00:00,709.8,kWh
2017-10-11 01:30:00,704.8,kWh
2017-10-11 02:00:00,704.5999999999997,kWh
2017-10-11 02:30:00,701.7,kWh
2017-10-11 03:00:00,701.5,kWh
2017-10-11 03:30:00,669.0,kWh
2017-10-11 04:00:00,692.4000000000003,kWh
2017-10-11 04:30:00,734.4,kWh
2017-10-11 05:00:00,708.8,kWh
2017-10-11 05:30:00,692.4000000000003,kWh
2017-10-11 06:00:00,722.5,kWh
2017-10-11 06:30:00,781.0,kWh
2017-10-11 07:00:00,776.3,kWh
2017-10-11 07:30:00,780.3,kWh
2017-10-11 08:00:00,778.9000000000003,kWh
2017-10-11 08:30:00,794.8,kWh
2017-10-11 09:00:00,802.0,kWh
2017-10-11 09:30:00,769.5999999999997,kWh
2017-10-11 10:00:00,719.4,kWh
2017-10-11 10:30:00,711.1,kWh
2017-10-11 11:00:00,739.0,kWh
2017-10-11 11:30:00,776.2,kWh
2017-10-11 12:00:00,755.0,kWh
2017-10-11 12:30:00,752.7,kWh
2017-10-11 13:00:00,760.0,kWh
2017-10-11 13:30:00,741.0,kWh
2017-10-11 14:00:00,750.5999999999997,kWh
2017-10-11 14:30:00,739.6,kWh
2017-10-11 15:00:00,710.2,kWh
2017-10-11 15:30:00,707.4,kWh
2017-10-11 16:00:00,701.0,kWh
2017-10-11 16:30:00,679.1,kWh
2017-10-11 17:00:00,692.1,kWh
2017-10-11 17:30:00,704.9,kWh
2017-10-11 18:00:00,743.5,kWh
2017-10-11 18:30:00,766.5999999999997,kWh
2017-10-11 19:00:00,767.2,kWh
2017-10-11 19:30:00,708.8,kWh
2017-10-11 20:00:00,695.7,kWh
2017-10-11 20:30:00,742.0,kWh
2017-10-11 21:00:00,763.7,kWh
2017-10-11 21:30:00,729.8,kWh
2017-10-11 22:00:00,710.5999999999997,kWh
2017-10-11 22:30:00,746.2,kWh
2017-10-11 23:00:00,754.0999999999997,kWh
2017-10-11 23:30:00,757.1,kWh
2017-10-12 00:00:00,757.9000000000003,kWh
2017-10-12 00:30:00,760.0,kWh
2017-10-12 01:00:00,762.7,kWh
2017-10-12 01:30:00,764.4000000000003,kWh
2017-10-12 02:00:00,765.4,kWh
2017-10-12 02:30:00,752.2,kWh
2017-10-12 03:00:00,740.5999999999997,kWh
2017-10-12 03:30:00,754.8,kWh
2017-10-12 04:00:00,779.9000000000003,kWh
2017-10-12 04:30:00,793.4000000000003,kWh
2017-10-12 05:00:00,752.7,kWh
2017-10-12 05:30:00,741.7,kWh
2017-10-12 06:00:00,771.0999999999997,kWh
2017-10-12 06:30:00,824.3,kWh
2017-10-12 07:00:00,815.5,kWh
2017-10-12 07:30:00,796.7,kWh
2017-10-12 08:00:00,805.5,kWh
2017-10-12 08:30:00,761.5999999999997,kWh
2017-10-12 09:00:00,760.1,kWh
2017-10-12 09:30:00,726.0,kWh
2017-10-12 10:00:00,719.0,kWh
2017-10-12 10:30:00,681.3,kWh
2017-10-12 11:00:00,677.5,kWh
2017-10-12 11:30:00,649.7,kWh
2017-10-12 12:00:00,763.5,kWh
2017-10-12 12:30:00,768.7,kWh
2017-10-12 13:00:00,800.1,kWh
2017-10-12 13:30:00,780.3,kWh
2017-10-12 14:00:00,776.0,kWh
2017-10-12 14:30:00,772.5,kWh
2017-10-12 15:00:00,773.7,kWh
2017-10-12 15:30:00,768.9000000000003,kWh
2017-10-12 16:00:00,725.0,kWh
2017-10-12 16:30:00,737.0999999999997,kWh
2017-10-12 17:00:00,722.4000000000003,kWh
2017-10-12 17:30:00,710.5,kWh
2017-10-12 18:00:00,740.6,kWh
2017-10-12 18:30:00,762.7,kWh
2017-10-12 19:00:00,769.3,kWh
2017-10-12 19:30:00,752.0,kWh
2017-10-12 20:00:00,755.9000000000003,kWh
2017-10-12 20:30:00,750.8,kWh
2017-10-12 21:00:00,768.8,kWh
2017-10-12 21:30:00,760.4,kWh
2017-10-12 22:00:00,773.8,kWh
2017-10-12 22:30:00,799.5999999999997,kWh
2017-10-12 23:00:00,700.2,kWh
2017-10-12 23:30:00,678.1,kWh
2017-10-13 00:00:00,653.2,kWh
2017-10-13 00:30:00,686.9000000000002,kWh
2017-10-13 01:00:00,703.3,kWh
2017-10-13 01:30:00,724.0999999999997,kWh
2017-10-13 02:00:00,744.1,kWh
2017-10-13 02:30:00,675.7,kWh
2017-10-13 03:00:00,692.8,kWh
2017-10-13 03:30:00,695.0,kWh
2017-10-13 04:00:00,702.8,kWh
2017-10-13 04:30:00,758.9,kWh
2017-10-13 05:00:00,800.5,kWh
2017-10-13 05:30:00,801.1,kWh
2017-10-13 06:00:00,809.4,kWh
2017-10-13 06:30:00,729.8,kWh
2017-10-13 07:00:00,759.4000000000003,kWh
2017-10-13 07:30:00,802.0,kWh
2017-10-13 08:00:00,795.4000000000003,kWh
2017-10-13 08:30:00,792.7,kWh
2017-10-13 09:00:00,749.7,kWh
2017-10-13 09:30:00,751.0,kWh
2017-10-13 10:00:00,710.7,kWh
2017-10-13 10:30:00,709.7,kWh
2017-10-13 11:00:00,673.5,kWh
2017-10-13 11:30:00,646.5999999999998,kWh
2017-10-13 12:00:00,653.4,kWh
2017-10-13 12:30:00,629.3,kWh
2017-10-13 13:00:00,675.5,kWh
2017-10-13 13:30:00,643.5,kWh
2017-10-13 14:00:00,621.9,kWh
2017-10-13 14:30:00,627.1,kWh
2017-10-13 15:00:00,678.2,kWh
2017-10-13 15:30:00,675.1,kWh
2017-10-13 16:00:00,674.8,kWh
2017-10-13 16:30:00,675.2,kWh
2017-10-13 17:00:00,627.8,kWh
2017-10-13 17:30:00,577.0,kWh
2017-10-13 18:00:00,575.0,kWh
2017-10-13 18:30:00,603.2,kWh
2017-10-13 19:00:00,552.5,kWh
2017-10-13 19:30:00,550.9,kWh
2017-10-13 20:00:00,627.3,kWh
2017-10-13 20:30:00,643.6,kWh
2017-10-13 21:00:00,640.4,kWh
2017-10-13 21:30:00,645.7,kWh
2017-10-13 22:00:00,459.0,kWh
2017-10-13 22:30:00,101.0,kWh
2017-10-13 23:00:00,31.9,kWh
2017-10-13 23:30:00,23.4,kWh
2017-10-14 00:00:00,23.70000000000001,kWh
2017-10-14 00:30:00,25.4,kWh
2017-10-14 01:00:00,23.1,kWh
2017-10-14 01:30:00,22.8,kWh
2017-10-14 02:00:00,97.2,kWh
2017-10-14 02:30:00,65.5,kWh
2017-10-14 03:00:00,57.7,kWh
2017-10-14 03:30:00,70.8,kWh
2017-10-14 04:00:00,67.2,kWh
2017-10-14 04:30:00,96.7,kWh
2017-10-14 05:00:00,190.9,kWh
2017-10-14 05:30:00,208.2,kWh
2017-10-14 06:00:00,281.7,kWh
2017-10-14 06:30:00,380.6,kWh
2017-10-14 07:00:00,398.9,kWh
2017-10-14 07:30:00,451.1,kWh
2017-10-14 08:00:00,531.0,kWh
2017-10-14 08:30:00,548.3,kWh
2017-10-14 09:00:00,551.4,kWh
2017-10-14 09:30:00,512.6,kWh
2017-10-14 10:00:00,543.0,kWh
2017-10-14 10:30:00,542.5,kWh
2017-10-14 11:00:00,569.8,kWh
2017-10-14 11:30:00,573.9,kWh
2017-10-14 12:00:00,568.2,kWh
2017-10-14 12:30:00,544.3,kWh
