AESTTime,Quantity,Unit
2017-10-02 07:30:00,74.14399999999998,kWh
2017-10-02 08:00:00,91.328,kWh
2017-10-02 08:30:00,77.792,kWh
2017-10-02 09:00:00,120.672,kWh
2017-10-02 09:30:00,130.399,kWh
2017-10-02 10:00:00,133.312,kWh
2017-10-02 10:30:00,136.28799999999998,kWh
2017-10-02 11:00:00,139.00799999999998,kWh
2017-10-02 11:30:00,138.624,kWh
2017-10-02 12:00:00,138.944,kWh
2017-10-02 12:30:00,138.27200000000002,kWh
2017-10-02 13:00:00,137.44,kWh
2017-10-02 13:30:00,138.27200000000002,kWh
2017-10-02 14:00:00,138.17600000000002,kWh
2017-10-02 14:30:00,138.655,kWh
2017-10-02 15:00:00,139.648,kWh
2017-10-02 15:30:00,138.847,kWh
2017-10-02 16:00:00,138.27200000000002,kWh
2017-10-02 16:30:00,139.45600000000002,kWh
2017-10-02 17:00:00,138.015,kWh
2017-10-02 17:30:00,141.696,kWh
2017-10-02 18:00:00,143.136,kWh
2017-10-02 18:30:00,142.912,kWh
2017-10-02 19:00:00,141.536,kWh
2017-10-02 19:30:00,142.847,kWh
2017-10-02 20:00:00,143.072,kWh
2017-10-02 20:30:00,143.424,kWh
2017-10-02 21:00:00,177.472,kWh
2017-10-02 21:30:00,161.248,kWh
2017-10-02 22:00:00,152.864,kWh
2017-10-02 22:30:00,172.99200000000005,kWh
2017-10-02 23:00:00,188.736,kWh
2017-10-02 23:30:00,187.936,kWh
2017-10-03 00:00:00,186.88,kWh
2017-10-03 00:30:00,187.04,kWh
2017-10-03 01:00:00,187.104,kWh
2017-10-03 01:30:00,188.896,kWh
2017-10-03 02:00:00,188.224,kWh
2017-10-03 02:30:00,188.704,kWh
2017-10-03 03:00:00,186.912,kWh
2017-10-03 03:30:00,191.072,kWh
2017-10-03 04:00:00,190.016,kWh
2017-10-03 04:30:00,190.751,kWh
2017-10-03 05:00:00,191.36,kWh
2017-10-03 05:30:00,181.984,kWh
2017-10-03 06:00:00,136.864,kWh
2017-10-03 06:30:00,188.32,kWh
2017-10-03 07:00:00,190.592,kWh
2017-10-03 07:30:00,188.64,kWh
2017-10-03 08:00:00,190.527,kWh
2017-10-03 08:30:00,195.2,kWh
2017-10-03 09:00:00,192.352,kWh
2017-10-03 09:30:00,192.64,kWh
2017-10-03 10:00:00,194.079,kWh
2017-10-03 10:30:00,195.68,kWh
2017-10-03 11:00:00,195.04,kWh
2017-10-03 11:30:00,181.056,kWh
2017-10-03 12:00:00,189.12,kWh
2017-10-03 12:30:00,196.0,kWh
2017-10-03 13:00:00,202.847,kWh
2017-10-03 13:30:00,206.495,kWh
2017-10-03 14:00:00,206.4,kWh
2017-10-03 14:30:00,205.247,kWh
2017-10-03 15:00:00,203.456,kWh
2017-10-03 15:30:00,202.72,kWh
2017-10-03 16:00:00,206.368,kWh
2017-10-03 16:30:00,204.096,kWh
2017-10-03 17:00:00,203.743,kWh
2017-10-03 17:30:00,203.519,kWh
2017-10-03 18:00:00,203.295,kWh
2017-10-03 18:30:00,199.616,kWh
2017-10-03 19:00:00,199.487,kWh
2017-10-03 19:30:00,198.784,kWh
2017-10-03 20:00:00,198.944,kWh
2017-10-03 20:30:00,198.272,kWh
2017-10-03 21:00:00,196.8,kWh
2017-10-03 21:30:00,196.8,kWh
2017-10-03 22:00:00,197.728,kWh
2017-10-03 22:30:00,197.536,kWh
2017-10-03 23:00:00,198.176,kWh
2017-10-03 23:30:00,198.368,kWh
2017-10-04 00:00:00,197.952,kWh
2017-10-04 00:30:00,197.728,kWh
2017-10-04 01:00:00,198.048,kWh
2017-10-04 01:30:00,196.864,kWh
2017-10-04 02:00:00,197.76,kWh
2017-10-04 02:30:00,199.872,kWh
2017-10-04 03:00:00,180.96,kWh
2017-10-04 03:30:00,60.672,kWh
2017-10-04 04:00:00,97.312,kWh
2017-10-04 04:30:00,111.232,kWh
2017-10-04 05:00:00,112.224,kWh
2017-10-04 05:30:00,109.28,kWh
2017-10-04 06:00:00,106.88,kWh
2017-10-04 06:30:00,114.752,kWh
2017-10-04 07:00:00,112.095,kWh
2017-10-04 07:30:00,112.256,kWh
2017-10-04 08:00:00,110.816,kWh
2017-10-04 08:30:00,110.688,kWh
2017-10-04 09:00:00,141.696,kWh
2017-10-04 09:30:00,144.832,kWh
2017-10-04 10:00:00,143.10399999999996,kWh
2017-10-04 10:30:00,139.264,kWh
2017-10-04 11:00:00,198.72,kWh
2017-10-04 11:30:00,204.672,kWh
2017-10-04 12:00:00,206.368,kWh
2017-10-04 12:30:00,208.16,kWh
2017-10-04 13:00:00,206.912,kWh
2017-10-04 13:30:00,209.152,kWh
2017-10-04 14:00:00,210.944,kWh
2017-10-04 14:30:00,208.64,kWh
2017-10-04 15:00:00,208.832,kWh
2017-10-04 15:30:00,207.584,kWh
2017-10-04 16:00:00,205.632,kWh
2017-10-04 16:30:00,204.767,kWh
2017-10-04 17:00:00,204.192,kWh
2017-10-04 17:30:00,201.472,kWh
2017-10-04 18:00:00,200.991,kWh
2017-10-04 18:30:00,202.816,kWh
2017-10-04 19:00:00,203.232,kWh
2017-10-04 19:30:00,203.264,kWh
2017-10-04 20:00:00,202.304,kWh
2017-10-04 20:30:00,203.392,kWh
2017-10-04 21:00:00,202.656,kWh
2017-10-04 21:30:00,201.6,kWh
2017-10-04 22:00:00,202.015,kWh
2017-10-04 22:30:00,198.176,kWh
2017-10-04 23:00:00,197.408,kWh
2017-10-04 23:30:00,197.888,kWh
2017-10-05 00:00:00,198.08,kWh
2017-10-05 00:30:00,196.896,kWh
2017-10-05 01:00:00,196.288,kWh
2017-10-05 01:30:00,196.832,kWh
2017-10-05 02:00:00,196.896,kWh
2017-10-05 02:30:00,195.04,kWh
2017-10-05 03:00:00,196.672,kWh
2017-10-05 03:30:00,196.992,kWh
2017-10-05 04:00:00,196.992,kWh
2017-10-05 04:30:00,197.632,kWh
2017-10-05 05:00:00,200.384,kWh
2017-10-05 05:30:00,198.336,kWh
2017-10-05 06:00:00,199.456,kWh
2017-10-05 06:30:00,201.568,kWh
2017-10-05 07:00:00,201.984,kWh
2017-10-05 07:30:00,201.632,kWh
2017-10-05 08:00:00,205.599,kWh
2017-10-05 08:30:00,207.104,kWh
2017-10-05 09:00:00,208.064,kWh
2017-10-05 09:30:00,206.368,kWh
2017-10-05 10:00:00,207.071,kWh
2017-10-05 10:30:00,207.84,kWh
2017-10-05 11:00:00,212.192,kWh
2017-10-05 11:30:00,215.68,kWh
2017-10-05 12:00:00,220.064,kWh
2017-10-05 12:30:00,214.752,kWh
2017-10-05 13:00:00,209.183,kWh
2017-10-05 13:30:00,209.888,kWh
2017-10-05 14:00:00,209.12,kWh
2017-10-05 14:30:00,208.096,kWh
2017-10-05 15:00:00,205.856,kWh
2017-10-05 15:30:00,201.696,kWh
2017-10-05 16:00:00,203.071,kWh
2017-10-05 16:30:00,207.392,kWh
2017-10-05 17:00:00,201.248,kWh
2017-10-05 17:30:00,199.04,kWh
2017-10-05 18:00:00,204.064,kWh
2017-10-05 18:30:00,203.2,kWh
2017-10-05 19:00:00,203.84,kWh
2017-10-05 19:30:00,207.68,kWh
2017-10-05 20:00:00,206.495,kWh
2017-10-05 20:30:00,205.599,kWh
2017-10-05 21:00:00,205.504,kWh
2017-10-05 21:30:00,204.192,kWh
2017-10-05 22:00:00,205.216,kWh
2017-10-05 22:30:00,204.351,kWh
2017-10-05 23:00:00,203.295,kWh
2017-10-05 23:30:00,203.648,kWh
2017-10-06 00:00:00,204.48,kWh
2017-10-06 00:30:00,205.888,kWh
2017-10-06 01:00:00,207.648,kWh
2017-10-06 01:30:00,208.096,kWh
2017-10-06 02:00:00,206.432,kWh
2017-10-06 02:30:00,205.088,kWh
2017-10-06 03:00:00,202.304,kWh
2017-10-06 03:30:00,202.912,kWh
2017-10-06 04:00:00,201.92,kWh
2017-10-06 04:30:00,202.144,kWh
2017-10-06 05:00:00,203.552,kWh
2017-10-06 05:30:00,202.496,kWh
2017-10-06 06:00:00,200.704,kWh
2017-10-06 06:30:00,202.4,kWh
2017-10-06 07:00:00,196.64,kWh
2017-10-06 07:30:00,195.968,kWh
2017-10-06 08:00:00,200.48,kWh
2017-10-06 08:30:00,208.544,kWh
2017-10-06 09:00:00,205.919,kWh
2017-10-06 09:30:00,204.799,kWh
2017-10-06 10:00:00,199.424,kWh
2017-10-06 10:30:00,200.96,kWh
2017-10-06 11:00:00,219.487,kWh
2017-10-06 11:30:00,223.488,kWh
2017-10-06 12:00:00,228.16,kWh
2017-10-06 12:30:00,231.392,kWh
2017-10-06 13:00:00,226.688,kWh
2017-10-06 13:30:00,221.312,kWh
2017-10-06 14:00:00,207.424,kWh
2017-10-06 14:30:00,138.368,kWh
2017-10-06 15:00:00,173.37599999999995,kWh
2017-10-06 15:30:00,214.56,kWh
2017-10-06 16:00:00,219.84,kWh
2017-10-06 16:30:00,225.408,kWh
2017-10-06 17:00:00,211.936,kWh
2017-10-06 17:30:00,211.52,kWh
2017-10-06 18:00:00,210.848,kWh
2017-10-06 18:30:00,211.36,kWh
2017-10-06 19:00:00,213.12,kWh
2017-10-06 19:30:00,212.16,kWh
2017-10-06 20:00:00,211.68,kWh
2017-10-06 20:30:00,212.928,kWh
2017-10-06 21:00:00,213.248,kWh
2017-10-06 21:30:00,210.751,kWh
2017-10-06 22:00:00,210.816,kWh
2017-10-06 22:30:00,209.536,kWh
2017-10-06 23:00:00,208.16,kWh
2017-10-06 23:30:00,211.424,kWh
2017-10-07 00:00:00,209.728,kWh
2017-10-07 00:30:00,204.736,kWh
2017-10-07 01:00:00,197.312,kWh
2017-10-07 01:30:00,197.024,kWh
2017-10-07 02:00:00,195.583,kWh
2017-10-07 02:30:00,195.232,kWh
2017-10-07 03:00:00,194.911,kWh
2017-10-07 03:30:00,194.112,kWh
2017-10-07 04:00:00,191.168,kWh
2017-10-07 04:30:00,190.72,kWh
2017-10-07 05:00:00,190.368,kWh
2017-10-07 05:30:00,187.2,kWh
2017-10-07 06:00:00,195.552,kWh
2017-10-07 06:30:00,191.36,kWh
2017-10-07 07:00:00,190.975,kWh
2017-10-07 07:30:00,188.448,kWh
2017-10-07 08:00:00,188.799,kWh
2017-10-07 08:30:00,189.28,kWh
2017-10-07 09:00:00,191.232,kWh
2017-10-07 09:30:00,191.424,kWh
2017-10-07 10:00:00,193.92,kWh
2017-10-07 10:30:00,193.952,kWh
2017-10-07 11:00:00,194.528,kWh
2017-10-07 11:30:00,194.463,kWh
2017-10-07 12:00:00,195.359,kWh
2017-10-07 12:30:00,194.463,kWh
2017-10-07 13:00:00,191.616,kWh
2017-10-07 13:30:00,189.44,kWh
2017-10-07 14:00:00,161.215,kWh
2017-10-07 14:30:00,151.295,kWh
2017-10-07 15:00:00,152.32,kWh
2017-10-07 15:30:00,154.4,kWh
2017-10-07 16:00:00,175.583,kWh
2017-10-07 16:30:00,190.496,kWh
2017-10-07 17:00:00,191.551,kWh
2017-10-07 17:30:00,191.296,kWh
2017-10-07 18:00:00,190.944,kWh
2017-10-07 18:30:00,172.25599999999997,kWh
2017-10-07 19:00:00,104.703,kWh
2017-10-07 19:30:00,104.352,kWh
2017-10-07 20:00:00,104.608,kWh
2017-10-07 20:30:00,104.96,kWh
2017-10-07 21:00:00,104.096,kWh
2017-10-07 21:30:00,102.976,kWh
2017-10-07 22:00:00,104.063,kWh
2017-10-07 22:30:00,104.096,kWh
2017-10-07 23:00:00,104.128,kWh
2017-10-07 23:30:00,103.68,kWh
2017-10-08 00:00:00,104.927,kWh
2017-10-08 00:30:00,103.552,kWh
2017-10-08 01:00:00,102.112,kWh
2017-10-08 01:30:00,104.896,kWh
2017-10-08 02:00:00,102.399,kWh
2017-10-08 02:30:00,103.808,kWh
2017-10-08 03:00:00,104.896,kWh
2017-10-08 03:30:00,104.864,kWh
2017-10-08 04:00:00,103.968,kWh
2017-10-08 04:30:00,104.576,kWh
2017-10-08 05:00:00,105.024,kWh
2017-10-08 05:30:00,103.392,kWh
2017-10-08 06:00:00,102.016,kWh
2017-10-08 06:30:00,102.399,kWh
2017-10-08 07:00:00,102.112,kWh
2017-10-08 07:30:00,102.08,kWh
2017-10-08 08:00:00,101.472,kWh
2017-10-08 08:30:00,104.096,kWh
2017-10-08 09:00:00,104.703,kWh
2017-10-08 09:30:00,106.016,kWh
2017-10-08 10:00:00,118.976,kWh
2017-10-08 10:30:00,138.976,kWh
2017-10-08 11:00:00,120.416,kWh
2017-10-08 11:30:00,118.464,kWh
2017-10-08 12:00:00,136.0,kWh
2017-10-08 12:30:00,133.888,kWh
2017-10-08 13:00:00,121.951,kWh
2017-10-08 13:30:00,121.44,kWh
2017-10-08 14:00:00,127.936,kWh
2017-10-08 14:30:00,178.88,kWh
2017-10-08 15:00:00,187.04,kWh
2017-10-08 15:30:00,185.888,kWh
2017-10-08 16:00:00,186.46400000000003,kWh
2017-10-08 16:30:00,185.888,kWh
2017-10-08 17:00:00,186.784,kWh
2017-10-08 17:30:00,185.76,kWh
2017-10-08 18:00:00,186.784,kWh
2017-10-08 18:30:00,187.104,kWh
2017-10-08 19:00:00,187.264,kWh
2017-10-08 19:30:00,187.168,kWh
2017-10-08 20:00:00,189.504,kWh
2017-10-08 20:30:00,189.375,kWh
2017-10-08 21:00:00,188.64,kWh
2017-10-08 21:30:00,188.256,kWh
2017-10-08 22:00:00,187.136,kWh
2017-10-08 22:30:00,187.424,kWh
2017-10-08 23:00:00,188.096,kWh
2017-10-08 23:30:00,188.896,kWh
2017-10-09 00:00:00,188.48,kWh
2017-10-09 00:30:00,188.064,kWh
2017-10-09 01:00:00,187.776,kWh
2017-10-09 01:30:00,187.424,kWh
2017-10-09 02:00:00,187.936,kWh
2017-10-09 02:30:00,187.136,kWh
2017-10-09 03:00:00,187.2,kWh
2017-10-09 03:30:00,187.776,kWh
2017-10-09 04:00:00,186.368,kWh
2017-10-09 04:30:00,188.0,kWh
2017-10-09 05:00:00,186.592,kWh
2017-10-09 05:30:00,187.2,kWh
2017-10-09 06:00:00,197.792,kWh
2017-10-09 06:30:00,195.2,kWh
2017-10-09 07:00:00,193.504,kWh
2017-10-09 07:30:00,191.648,kWh
2017-10-09 08:00:00,196.768,kWh
2017-10-09 08:30:00,196.544,kWh
2017-10-09 09:00:00,197.12,kWh
2017-10-09 09:30:00,198.112,kWh
2017-10-09 10:00:00,197.792,kWh
2017-10-09 10:30:00,198.4,kWh
2017-10-09 11:00:00,199.616,kWh
2017-10-09 11:30:00,201.888,kWh
2017-10-09 12:00:00,204.767,kWh
2017-10-09 12:30:00,210.112,kWh
2017-10-09 13:00:00,212.992,kWh
2017-10-09 13:30:00,214.496,kWh
2017-10-09 14:00:00,211.968,kWh
2017-10-09 14:30:00,212.512,kWh
2017-10-09 15:00:00,210.56,kWh
2017-10-09 15:30:00,210.048,kWh
2017-10-09 16:00:00,210.144,kWh
2017-10-09 16:30:00,206.816,kWh
2017-10-09 17:00:00,204.096,kWh
2017-10-09 17:30:00,202.08,kWh
2017-10-09 18:00:00,203.2,kWh
2017-10-09 18:30:00,204.896,kWh
2017-10-09 19:00:00,200.608,kWh
2017-10-09 19:30:00,203.68,kWh
2017-10-09 20:00:00,202.912,kWh
2017-10-09 20:30:00,203.392,kWh
2017-10-09 21:00:00,205.12,kWh
2017-10-09 21:30:00,202.496,kWh
2017-10-09 22:00:00,203.872,kWh
2017-10-09 22:30:00,202.656,kWh
2017-10-09 23:00:00,202.144,kWh
2017-10-09 23:30:00,202.592,kWh
2017-10-10 00:00:00,201.088,kWh
2017-10-10 00:30:00,202.112,kWh
2017-10-10 01:00:00,201.792,kWh
2017-10-10 01:30:00,201.472,kWh
2017-10-10 02:00:00,202.72,kWh
2017-10-10 02:30:00,203.36,kWh
2017-10-10 03:00:00,202.432,kWh
2017-10-10 03:30:00,201.888,kWh
2017-10-10 04:00:00,202.847,kWh
2017-10-10 04:30:00,203.776,kWh
2017-10-10 05:00:00,205.375,kWh
2017-10-10 05:30:00,203.264,kWh
2017-10-10 06:00:00,204.416,kWh
2017-10-10 06:30:00,206.24,kWh
2017-10-10 07:00:00,206.176,kWh
2017-10-10 07:30:00,211.52,kWh
2017-10-10 08:00:00,216.064,kWh
2017-10-10 08:30:00,217.536,kWh
2017-10-10 09:00:00,216.0,kWh
2017-10-10 09:30:00,217.76,kWh
2017-10-10 10:00:00,216.159,kWh
2017-10-10 10:30:00,212.832,kWh
2017-10-10 11:00:00,209.088,kWh
2017-10-10 11:30:00,209.056,kWh
2017-10-10 12:00:00,215.168,kWh
2017-10-10 12:30:00,211.232,kWh
2017-10-10 13:00:00,201.76,kWh
2017-10-10 13:30:00,209.312,kWh
2017-10-10 14:00:00,215.328,kWh
2017-10-10 14:30:00,209.375,kWh
2017-10-10 15:00:00,202.688,kWh
2017-10-10 15:30:00,202.048,kWh
2017-10-10 16:00:00,200.832,kWh
2017-10-10 16:30:00,202.752,kWh
2017-10-10 17:00:00,200.512,kWh
2017-10-10 17:30:00,199.967,kWh
2017-10-10 18:00:00,200.48,kWh
2017-10-10 18:30:00,196.32,kWh
2017-10-10 19:00:00,195.008,kWh
2017-10-10 19:30:00,192.512,kWh
2017-10-10 20:00:00,191.296,kWh
2017-10-10 20:30:00,190.336,kWh
2017-10-10 21:00:00,192.127,kWh
2017-10-10 21:30:00,192.544,kWh
2017-10-10 22:00:00,190.655,kWh
2017-10-10 22:30:00,191.36,kWh
2017-10-10 23:00:00,191.648,kWh
2017-10-10 23:30:00,189.248,kWh
2017-10-11 00:00:00,124.672,kWh
2017-10-11 00:30:00,119.04,kWh
2017-10-11 01:00:00,118.528,kWh
2017-10-11 01:30:00,119.231,kWh
2017-10-11 02:00:00,120.768,kWh
2017-10-11 02:30:00,119.04,kWh
2017-10-11 03:00:00,120.672,kWh
2017-10-11 03:30:00,121.568,kWh
2017-10-11 04:00:00,118.624,kWh
2017-10-11 04:30:00,120.864,kWh
2017-10-11 05:00:00,123.904,kWh
2017-10-11 05:30:00,125.151,kWh
2017-10-11 06:00:00,127.007,kWh
2017-10-11 06:30:00,127.136,kWh
2017-10-11 07:00:00,127.231,kWh
2017-10-11 07:30:00,131.776,kWh
2017-10-11 08:00:00,145.184,kWh
2017-10-11 08:30:00,145.696,kWh
2017-10-11 09:00:00,162.688,kWh
2017-10-11 09:30:00,214.112,kWh
2017-10-11 10:00:00,160.48,kWh
2017-10-11 10:30:00,176.32,kWh
2017-10-11 11:00:00,196.128,kWh
2017-10-11 11:30:00,195.296,kWh
2017-10-11 12:00:00,191.903,kWh
2017-10-11 12:30:00,181.663,kWh
2017-10-11 13:00:00,178.015,kWh
2017-10-11 13:30:00,179.168,kWh
2017-10-11 14:00:00,184.864,kWh
2017-10-11 14:30:00,185.44,kWh
2017-10-11 15:00:00,175.359,kWh
2017-10-11 15:30:00,180.48,kWh
2017-10-11 16:00:00,183.424,kWh
2017-10-11 16:30:00,180.991,kWh
2017-10-11 17:00:00,182.015,kWh
2017-10-11 17:30:00,177.72799999999995,kWh
2017-10-11 18:00:00,172.576,kWh
2017-10-11 18:30:00,170.176,kWh
2017-10-11 19:00:00,175.072,kWh
2017-10-11 19:30:00,176.48,kWh
2017-10-11 20:00:00,177.472,kWh
2017-10-11 20:30:00,169.05599999999995,kWh
2017-10-11 21:00:00,167.392,kWh
2017-10-11 21:30:00,168.99200000000005,kWh
2017-10-11 22:00:00,178.43200000000004,kWh
2017-10-11 22:30:00,181.215,kWh
2017-10-11 23:00:00,185.919,kWh
2017-10-11 23:30:00,189.088,kWh
2017-10-12 00:00:00,188.032,kWh
2017-10-12 00:30:00,182.08,kWh
2017-10-12 01:00:00,180.991,kWh
2017-10-12 01:30:00,188.064,kWh
2017-10-12 02:00:00,187.488,kWh
2017-10-12 02:30:00,187.968,kWh
2017-10-12 03:00:00,188.544,kWh
2017-10-12 03:30:00,188.0,kWh
2017-10-12 04:00:00,187.936,kWh
2017-10-12 04:30:00,188.512,kWh
2017-10-12 05:00:00,190.879,kWh
2017-10-12 05:30:00,191.712,kWh
2017-10-12 06:00:00,192.032,kWh
2017-10-12 06:30:00,192.32,kWh
2017-10-12 07:00:00,193.088,kWh
2017-10-12 07:30:00,194.528,kWh
2017-10-12 08:00:00,195.104,kWh
2017-10-12 08:30:00,182.304,kWh
2017-10-12 09:00:00,180.896,kWh
2017-10-12 09:30:00,181.056,kWh
2017-10-12 10:00:00,178.78400000000005,kWh
2017-10-12 10:30:00,179.00799999999995,kWh
2017-10-12 11:00:00,178.33599999999996,kWh
2017-10-12 11:30:00,179.104,kWh
2017-10-12 12:00:00,178.4,kWh
2017-10-12 12:30:00,179.487,kWh
2017-10-12 13:00:00,177.92,kWh
2017-10-12 13:30:00,179.84,kWh
2017-10-12 14:00:00,178.976,kWh
2017-10-12 14:30:00,180.543,kWh
2017-10-12 15:00:00,179.36,kWh
2017-10-12 15:30:00,179.104,kWh
2017-10-12 16:00:00,185.919,kWh
2017-10-12 16:30:00,181.18400000000003,kWh
2017-10-12 17:00:00,176.128,kWh
2017-10-12 17:30:00,173.855,kWh
2017-10-12 18:00:00,173.472,kWh
2017-10-12 18:30:00,166.46400000000003,kWh
2017-10-12 19:00:00,166.528,kWh
2017-10-12 19:30:00,167.488,kWh
2017-10-12 20:00:00,165.695,kWh
2017-10-12 20:30:00,163.616,kWh
2017-10-12 21:00:00,160.767,kWh
2017-10-12 21:30:00,160.191,kWh
2017-10-12 22:00:00,161.632,kWh
2017-10-12 22:30:00,163.392,kWh
2017-10-12 23:00:00,163.55200000000005,kWh
2017-10-12 23:30:00,165.023,kWh
2017-10-13 00:00:00,167.84,kWh
2017-10-13 00:30:00,156.99200000000005,kWh
2017-10-13 01:00:00,158.17600000000004,kWh
2017-10-13 01:30:00,157.76,kWh
2017-10-13 02:00:00,157.72799999999995,kWh
2017-10-13 02:30:00,157.024,kWh
2017-10-13 03:00:00,159.04,kWh
2017-10-13 03:30:00,160.128,kWh
2017-10-13 04:00:00,160.44799999999995,kWh
2017-10-13 04:30:00,158.655,kWh
2017-10-13 05:00:00,164.96,kWh
2017-10-13 05:30:00,164.384,kWh
2017-10-13 06:00:00,160.96,kWh
2017-10-13 06:30:00,165.792,kWh
2017-10-13 07:00:00,167.36,kWh
2017-10-13 07:30:00,174.4,kWh
2017-10-13 08:00:00,177.72799999999995,kWh
2017-10-13 08:30:00,175.456,kWh
2017-10-13 09:00:00,178.65599999999995,kWh
2017-10-13 09:30:00,188.736,kWh
2017-10-13 10:00:00,187.74400000000003,kWh
2017-10-13 10:30:00,193.696,kWh
2017-10-13 11:00:00,198.112,kWh
2017-10-13 11:30:00,199.519,kWh
2017-10-13 12:00:00,196.32,kWh
2017-10-13 12:30:00,194.687,kWh
2017-10-13 13:00:00,200.8,kWh
2017-10-13 13:30:00,203.84,kWh
2017-10-13 14:00:00,201.18400000000003,kWh
2017-10-13 14:30:00,202.592,kWh
2017-10-13 15:00:00,199.392,kWh
2017-10-13 15:30:00,204.704,kWh
2017-10-13 16:00:00,202.847,kWh
2017-10-13 16:30:00,196.352,kWh
2017-10-13 17:00:00,199.2,kWh
2017-10-13 17:30:00,190.46400000000003,kWh
2017-10-13 18:00:00,180.704,kWh
2017-10-13 18:30:00,183.36,kWh
2017-10-13 19:00:00,183.295,kWh
2017-10-13 19:30:00,182.976,kWh
2017-10-13 20:00:00,157.56799999999996,kWh
2017-10-13 20:30:00,135.52,kWh
2017-10-13 21:00:00,132.928,kWh
2017-10-13 21:30:00,130.847,kWh
2017-10-13 22:00:00,125.375,kWh
2017-10-13 22:30:00,119.072,kWh
2017-10-13 23:00:00,119.84,kWh
2017-10-13 23:30:00,120.383,kWh
2017-10-14 00:00:00,119.68,kWh
2017-10-14 00:30:00,120.48,kWh
2017-10-14 01:00:00,121.983,kWh
2017-10-14 01:30:00,124.32,kWh
2017-10-14 02:00:00,119.52,kWh
2017-10-14 02:30:00,121.792,kWh
2017-10-14 03:00:00,121.888,kWh
2017-10-14 03:30:00,123.744,kWh
2017-10-14 04:00:00,140.608,kWh
2017-10-14 04:30:00,129.216,kWh
2017-10-14 05:00:00,148.096,kWh
2017-10-14 05:30:00,135.71200000000002,kWh
2017-10-14 06:00:00,131.936,kWh
2017-10-14 06:30:00,141.28,kWh
2017-10-14 07:00:00,138.976,kWh
2017-10-14 07:30:00,189.216,kWh
2017-10-14 08:00:00,195.776,kWh
2017-10-14 08:30:00,198.208,kWh
2017-10-14 09:00:00,199.967,kWh
2017-10-14 09:30:00,194.272,kWh
2017-10-14 10:00:00,193.6,kWh
2017-10-14 10:30:00,193.536,kWh
2017-10-14 11:00:00,191.103,kWh
2017-10-14 11:30:00,188.032,kWh
2017-10-14 12:00:00,185.088,kWh
2017-10-14 12:30:00,184.16,kWh
2017-10-14 13:00:00,183.68,kWh
2017-10-14 13:30:00,183.2,kWh
2017-10-14 14:00:00,182.688,kWh
2017-10-14 14:30:00,185.12,kWh
2017-10-14 15:00:00,184.896,kWh
2017-10-14 15:30:00,186.816,kWh
2017-10-14 16:00:00,189.344,kWh
2017-10-14 16:30:00,181.152,kWh
