AESTTime,Quantity,Unit
2017-10-01 16:00:00,21.14,kWh
2017-10-01 16:15:00,19.06,kWh
2017-10-01 16:30:00,20.19,kWh
2017-10-01 16:45:00,18.72,kWh
2017-10-01 17:00:00,20.24,kWh
2017-10-01 17:15:00,20.13,kWh
2017-10-01 17:30:00,19.95,kWh
2017-10-01 17:45:00,19.91,kWh
2017-10-01 18:00:00,20.02,kWh
2017-10-01 18:15:00,20.22,kWh
2017-10-01 18:30:00,20.27,kWh
2017-10-01 18:45:00,19.68,kWh
2017-10-01 19:00:00,15.28,kWh
2017-10-01 19:15:00,15.14,kWh
2017-10-01 19:30:00,18.19,kWh
2017-10-01 19:45:00,17.37,kWh
2017-10-01 20:00:00,17.82,kWh
2017-10-01 20:15:00,10.64,kWh
2017-10-01 20:30:00,9.09,kWh
2017-10-01 20:45:00,9.66,kWh
2017-10-01 21:00:00,9.48,kWh
2017-10-01 21:15:00,9.64,kWh
2017-10-01 21:30:00,9.68,kWh
2017-10-01 21:45:00,9.25,kWh
2017-10-01 22:00:00,9.41,kWh
2017-10-01 22:15:00,11.02,kWh
2017-10-01 22:30:00,10.58,kWh
2017-10-01 22:45:00,7.93,kWh
2017-10-01 23:00:00,8.01,kWh
2017-10-01 23:15:00,8.15,kWh
2017-10-01 23:30:00,8.89,kWh
2017-10-01 23:45:00,8.33,kWh
2017-10-02 00:00:00,9.42,kWh
2017-10-02 00:15:00,8.83,kWh
2017-10-02 00:30:00,8.61,kWh
2017-10-02 00:45:00,8.69,kWh
2017-10-02 01:00:00,8.51,kWh
2017-10-02 01:15:00,8.54,kWh
2017-10-02 01:30:00,9.34,kWh
2017-10-02 01:45:00,8.36,kWh
2017-10-02 02:00:00,8.43,kWh
2017-10-02 02:15:00,9.29,kWh
2017-10-02 02:30:00,8.15,kWh
2017-10-02 02:45:00,10.28,kWh
2017-10-02 03:00:00,10.21,kWh
2017-10-02 03:15:00,8.44,kWh
2017-10-02 03:30:00,8.78,kWh
2017-10-02 03:45:00,8.6,kWh
2017-10-02 04:00:00,10.09,kWh
2017-10-02 04:15:00,9.24,kWh
2017-10-02 04:30:00,10.08,kWh
2017-10-02 04:45:00,14.76,kWh
2017-10-02 05:00:00,15.17,kWh
2017-10-02 05:15:00,16.05,kWh
2017-10-02 05:30:00,15.64,kWh
2017-10-02 05:45:00,14.56,kWh
2017-10-02 06:00:00,15.11,kWh
2017-10-02 06:15:00,16.36,kWh
2017-10-02 06:30:00,14.86,kWh
2017-10-02 06:45:00,14.15,kWh
2017-10-02 07:00:00,12.12,kWh
2017-10-02 07:15:00,13.86,kWh
2017-10-02 07:30:00,19.97,kWh
2017-10-02 07:45:00,17.26,kWh
2017-10-02 08:00:00,19.72,kWh
2017-10-02 08:15:00,19.01,kWh
2017-10-02 08:30:00,18.67,kWh
2017-10-02 08:45:00,18.95,kWh
2017-10-02 09:00:00,18.58,kWh
2017-10-02 09:15:00,18.63,kWh
2017-10-02 09:30:00,18.74,kWh
2017-10-02 09:45:00,18.4,kWh
2017-10-02 10:00:00,19.02,kWh
2017-10-02 10:15:00,19.0,kWh
2017-10-02 10:30:00,19.08,kWh
2017-10-02 10:45:00,19.97,kWh
2017-10-02 11:00:00,15.79,kWh
2017-10-02 11:15:00,17.36,kWh
2017-10-02 11:30:00,19.98,kWh
2017-10-02 11:45:00,18.25,kWh
2017-10-02 12:00:00,20.63,kWh
2017-10-02 12:15:00,19.86,kWh
2017-10-02 12:30:00,20.19,kWh
2017-10-02 12:45:00,19.7,kWh
2017-10-02 13:00:00,19.97,kWh
2017-10-02 13:15:00,20.34,kWh
2017-10-02 13:30:00,20.39,kWh
2017-10-02 13:45:00,19.63,kWh
2017-10-02 14:00:00,19.37,kWh
2017-10-02 14:15:00,19.81,kWh
2017-10-02 14:30:00,19.7,kWh
2017-10-02 14:45:00,19.78,kWh
2017-10-02 15:00:00,16.79,kWh
2017-10-02 15:15:00,18.16,kWh
2017-10-02 15:30:00,22.27,kWh
2017-10-02 15:45:00,21.77,kWh
2017-10-02 16:00:00,23.38,kWh
2017-10-02 16:15:00,22.7,kWh
2017-10-02 16:30:00,22.4,kWh
2017-10-02 16:45:00,22.38,kWh
2017-10-02 17:00:00,22.29,kWh
2017-10-02 17:15:00,22.3,kWh
2017-10-02 17:30:00,22.87,kWh
2017-10-02 17:45:00,22.43,kWh
2017-10-02 18:00:00,22.41,kWh
2017-10-02 18:15:00,20.65,kWh
2017-10-02 18:30:00,19.31,kWh
2017-10-02 18:45:00,19.69,kWh
2017-10-02 19:00:00,15.54,kWh
2017-10-02 19:15:00,15.12,kWh
2017-10-02 19:30:00,16.43,kWh
2017-10-02 19:45:00,14.24,kWh
2017-10-02 20:00:00,13.81,kWh
2017-10-02 20:15:00,10.54,kWh
2017-10-02 20:30:00,9.23,kWh
2017-10-02 20:45:00,9.22,kWh
2017-10-02 21:00:00,9.04,kWh
2017-10-02 21:15:00,8.71,kWh
2017-10-02 21:30:00,9.81,kWh
2017-10-02 21:45:00,10.77,kWh
2017-10-02 22:00:00,8.71,kWh
2017-10-02 22:15:00,9.14,kWh
2017-10-02 22:30:00,8.42,kWh
2017-10-02 22:45:00,8.64,kWh
2017-10-02 23:00:00,8.08,kWh
2017-10-02 23:15:00,6.5,kWh
2017-10-02 23:30:00,9.35,kWh
2017-10-02 23:45:00,8.44,kWh
2017-10-03 00:00:00,9.36,kWh
2017-10-03 00:15:00,8.7,kWh
2017-10-03 00:30:00,9.34,kWh
2017-10-03 00:45:00,8.69,kWh
2017-10-03 01:00:00,8.67,kWh
2017-10-03 01:15:00,8.45,kWh
2017-10-03 01:30:00,8.95,kWh
2017-10-03 01:45:00,8.46,kWh
2017-10-03 02:00:00,8.27,kWh
2017-10-03 02:15:00,8.7,kWh
2017-10-03 02:30:00,8.79,kWh
2017-10-03 02:45:00,9.6,kWh
2017-10-03 03:00:00,9.59,kWh
2017-10-03 03:15:00,8.82,kWh
2017-10-03 03:30:00,8.71,kWh
2017-10-03 03:45:00,8.2,kWh
2017-10-03 04:00:00,10.2,kWh
2017-10-03 04:15:00,11.38,kWh
2017-10-03 04:30:00,12.75,kWh
2017-10-03 04:45:00,13.96,kWh
2017-10-03 05:00:00,14.52,kWh
2017-10-03 05:15:00,15.7,kWh
2017-10-03 05:30:00,15.95,kWh
2017-10-03 05:45:00,17.66,kWh
2017-10-03 06:00:00,18.26,kWh
2017-10-03 06:15:00,17.51,kWh
2017-10-03 06:30:00,15.49,kWh
2017-10-03 06:45:00,15.25,kWh
2017-10-03 07:00:00,12.7,kWh
2017-10-03 07:15:00,14.11,kWh
2017-10-03 07:30:00,19.01,kWh
2017-10-03 07:45:00,17.05,kWh
2017-10-03 08:00:00,19.32,kWh
2017-10-03 08:15:00,18.75,kWh
2017-10-03 08:30:00,18.4,kWh
2017-10-03 08:45:00,18.89,kWh
2017-10-03 09:00:00,18.96,kWh
2017-10-03 09:15:00,18.88,kWh
2017-10-03 09:30:00,18.67,kWh
2017-10-03 09:45:00,18.9,kWh
2017-10-03 10:00:00,19.03,kWh
2017-10-03 10:15:00,18.93,kWh
2017-10-03 10:30:00,18.65,kWh
2017-10-03 10:45:00,18.69,kWh
2017-10-03 11:00:00,18.02,kWh
2017-10-03 11:15:00,17.01,kWh
2017-10-03 11:30:00,18.79,kWh
2017-10-03 11:45:00,18.67,kWh
2017-10-03 12:00:00,20.96,kWh
2017-10-03 12:15:00,20.43,kWh
2017-10-03 12:30:00,19.82,kWh
2017-10-03 12:45:00,19.42,kWh
2017-10-03 13:00:00,20.64,kWh
2017-10-03 13:15:00,19.85,kWh
2017-10-03 13:30:00,19.67,kWh
2017-10-03 13:45:00,22.02,kWh
2017-10-03 14:00:00,23.18,kWh
2017-10-03 14:15:00,22.48,kWh
2017-10-03 14:30:00,21.47,kWh
2017-10-03 14:45:00,18.91,kWh
2017-10-03 15:00:00,16.2,kWh
2017-10-03 15:15:00,17.51,kWh
2017-10-03 15:30:00,23.15,kWh
2017-10-03 15:45:00,23.67,kWh
2017-10-03 16:00:00,23.95,kWh
2017-10-03 16:15:00,22.91,kWh
2017-10-03 16:30:00,22.62,kWh
2017-10-03 16:45:00,21.84,kWh
2017-10-03 17:00:00,22.02,kWh
2017-10-03 17:15:00,22.36,kWh
2017-10-03 17:30:00,21.6,kWh
2017-10-03 17:45:00,22.45,kWh
2017-10-03 18:00:00,23.18,kWh
2017-10-03 18:15:00,22.77,kWh
2017-10-03 18:30:00,22.74,kWh
2017-10-03 18:45:00,22.55,kWh
2017-10-03 19:00:00,19.65,kWh
2017-10-03 19:15:00,19.55,kWh
2017-10-03 19:30:00,20.61,kWh
2017-10-03 19:45:00,20.69,kWh
2017-10-03 20:00:00,19.86,kWh
2017-10-03 20:15:00,14.77,kWh
2017-10-03 20:30:00,9.6,kWh
2017-10-03 20:45:00,10.05,kWh
2017-10-03 21:00:00,9.3,kWh
2017-10-03 21:15:00,10.04,kWh
2017-10-03 21:30:00,9.19,kWh
2017-10-03 21:45:00,9.78,kWh
2017-10-03 22:00:00,9.63,kWh
2017-10-03 22:15:00,11.22,kWh
2017-10-03 22:30:00,9.2,kWh
2017-10-03 22:45:00,9.46,kWh
2017-10-03 23:00:00,7.42,kWh
2017-10-03 23:15:00,8.68,kWh
2017-10-03 23:30:00,8.35,kWh
2017-10-03 23:45:00,8.03,kWh
2017-10-04 00:00:00,9.99,kWh
2017-10-04 00:15:00,9.11,kWh
2017-10-04 00:30:00,9.14,kWh
2017-10-04 00:45:00,8.3,kWh
2017-10-04 01:00:00,8.87,kWh
2017-10-04 01:15:00,8.5,kWh
2017-10-04 01:30:00,8.4,kWh
2017-10-04 01:45:00,8.61,kWh
2017-10-04 02:00:00,8.4,kWh
2017-10-04 02:15:00,8.35,kWh
2017-10-04 02:30:00,8.63,kWh
2017-10-04 02:45:00,9.21,kWh
2017-10-04 03:00:00,9.72,kWh
2017-10-04 03:15:00,7.88,kWh
2017-10-04 03:30:00,8.52,kWh
2017-10-04 03:45:00,8.56,kWh
2017-10-04 04:00:00,10.02,kWh
2017-10-04 04:15:00,9.39,kWh
2017-10-04 04:30:00,11.1,kWh
2017-10-04 04:45:00,14.43,kWh
2017-10-04 05:00:00,13.86,kWh
2017-10-04 05:15:00,15.7,kWh
2017-10-04 05:30:00,15.25,kWh
2017-10-04 05:45:00,13.94,kWh
2017-10-04 06:00:00,15.1,kWh
2017-10-04 06:15:00,15.46,kWh
2017-10-04 06:30:00,14.44,kWh
2017-10-04 06:45:00,14.35,kWh
2017-10-04 07:00:00,12.37,kWh
2017-10-04 07:15:00,13.93,kWh
2017-10-04 07:30:00,18.55,kWh
2017-10-04 07:45:00,17.61,kWh
2017-10-04 08:00:00,19.17,kWh
2017-10-04 08:15:00,18.96,kWh
2017-10-04 08:30:00,19.4,kWh
2017-10-04 08:45:00,20.51,kWh
2017-10-04 09:00:00,19.39,kWh
2017-10-04 09:15:00,19.03,kWh
2017-10-04 09:30:00,18.88,kWh
2017-10-04 09:45:00,19.0,kWh
2017-10-04 10:00:00,19.7,kWh
2017-10-04 10:15:00,19.23,kWh
2017-10-04 10:30:00,19.32,kWh
2017-10-04 10:45:00,19.68,kWh
2017-10-04 11:00:00,17.69,kWh
2017-10-04 11:15:00,17.4,kWh
2017-10-04 11:30:00,20.12,kWh
2017-10-04 11:45:00,18.14,kWh
2017-10-04 12:00:00,22.75,kWh
2017-10-04 12:15:00,21.25,kWh
2017-10-04 12:30:00,20.07,kWh
2017-10-04 12:45:00,20.2,kWh
2017-10-04 13:00:00,20.71,kWh
2017-10-04 13:15:00,20.37,kWh
2017-10-04 13:30:00,20.57,kWh
2017-10-04 13:45:00,23.42,kWh
2017-10-04 14:00:00,22.42,kWh
2017-10-04 14:15:00,23.11,kWh
2017-10-04 14:30:00,22.91,kWh
2017-10-04 14:45:00,22.91,kWh
2017-10-04 15:00:00,20.97,kWh
2017-10-04 15:15:00,19.75,kWh
2017-10-04 15:30:00,23.97,kWh
2017-10-04 15:45:00,25.56,kWh
2017-10-04 16:00:00,24.81,kWh
2017-10-04 16:15:00,23.17,kWh
2017-10-04 16:30:00,23.07,kWh
2017-10-04 16:45:00,24.57,kWh
2017-10-04 17:00:00,22.13,kWh
2017-10-04 17:15:00,22.13,kWh
2017-10-04 17:30:00,22.82,kWh
2017-10-04 17:45:00,22.03,kWh
2017-10-04 18:00:00,21.54,kWh
2017-10-04 18:15:00,22.71,kWh
2017-10-04 18:30:00,22.44,kWh
2017-10-04 18:45:00,22.34,kWh
2017-10-04 19:00:00,19.64,kWh
2017-10-04 19:15:00,19.64,kWh
2017-10-04 19:30:00,22.02,kWh
2017-10-04 19:45:00,17.24,kWh
2017-10-04 20:00:00,13.26,kWh
2017-10-04 20:15:00,11.53,kWh
2017-10-04 20:30:00,9.03,kWh
2017-10-04 20:45:00,9.57,kWh
2017-10-04 21:00:00,9.03,kWh
2017-10-04 21:15:00,9.27,kWh
2017-10-04 21:30:00,8.72,kWh
2017-10-04 21:45:00,9.04,kWh
2017-10-04 22:00:00,9.42,kWh
2017-10-04 22:15:00,8.89,kWh
2017-10-04 22:30:00,8.62,kWh
2017-10-04 22:45:00,8.37,kWh
2017-10-04 23:00:00,7.33,kWh
2017-10-04 23:15:00,7.96,kWh
2017-10-04 23:30:00,8.45,kWh
2017-10-04 23:45:00,8.63,kWh
2017-10-05 00:00:00,8.08,kWh
2017-10-05 00:15:00,9.23,kWh
2017-10-05 00:30:00,9.42,kWh
2017-10-05 00:45:00,8.54,kWh
2017-10-05 01:00:00,9.02,kWh
2017-10-05 01:15:00,8.55,kWh
2017-10-05 01:30:00,9.39,kWh
2017-10-05 01:45:00,9.01,kWh
2017-10-05 02:00:00,8.71,kWh
2017-10-05 02:15:00,8.83,kWh
2017-10-05 02:30:00,8.43,kWh
2017-10-05 02:45:00,9.53,kWh
2017-10-05 03:00:00,8.25,kWh
2017-10-05 03:15:00,7.81,kWh
2017-10-05 03:30:00,8.84,kWh
2017-10-05 03:45:00,8.88,kWh
2017-10-05 04:00:00,10.13,kWh
2017-10-05 04:15:00,10.04,kWh
2017-10-05 04:30:00,10.26,kWh
2017-10-05 04:45:00,13.75,kWh
2017-10-05 05:00:00,14.54,kWh
2017-10-05 05:15:00,16.28,kWh
2017-10-05 05:30:00,15.19,kWh
2017-10-05 05:45:00,16.74,kWh
2017-10-05 06:00:00,14.21,kWh
2017-10-05 06:15:00,14.94,kWh
2017-10-05 06:30:00,15.95,kWh
2017-10-05 06:45:00,15.13,kWh
2017-10-05 07:00:00,12.48,kWh
2017-10-05 07:15:00,13.08,kWh
2017-10-05 07:30:00,18.62,kWh
2017-10-05 07:45:00,17.5,kWh
2017-10-05 08:00:00,18.99,kWh
2017-10-05 08:15:00,18.33,kWh
2017-10-05 08:30:00,18.61,kWh
2017-10-05 08:45:00,18.67,kWh
2017-10-05 09:00:00,19.14,kWh
2017-10-05 09:15:00,18.81,kWh
2017-10-05 09:30:00,19.22,kWh
2017-10-05 09:45:00,18.67,kWh
2017-10-05 10:00:00,18.82,kWh
2017-10-05 10:15:00,18.73,kWh
2017-10-05 10:30:00,19.74,kWh
2017-10-05 10:45:00,19.4,kWh
2017-10-05 11:00:00,17.16,kWh
2017-10-05 11:15:00,16.75,kWh
2017-10-05 11:30:00,19.4,kWh
2017-10-05 11:45:00,18.84,kWh
2017-10-05 12:00:00,22.26,kWh
2017-10-05 12:15:00,20.05,kWh
2017-10-05 12:30:00,24.46,kWh
2017-10-05 12:45:00,22.89,kWh
2017-10-05 13:00:00,22.45,kWh
2017-10-05 13:15:00,22.17,kWh
2017-10-05 13:30:00,22.27,kWh
2017-10-05 13:45:00,21.89,kWh
2017-10-05 14:00:00,19.44,kWh
2017-10-05 14:15:00,19.57,kWh
2017-10-05 14:30:00,19.88,kWh
2017-10-05 14:45:00,20.18,kWh
2017-10-05 15:00:00,17.04,kWh
2017-10-05 15:15:00,17.5,kWh
2017-10-05 15:30:00,19.67,kWh
2017-10-05 15:45:00,18.82,kWh
2017-10-05 16:00:00,21.63,kWh
2017-10-05 16:15:00,22.56,kWh
2017-10-05 16:30:00,21.92,kWh
2017-10-05 16:45:00,21.64,kWh
2017-10-05 17:00:00,21.94,kWh
2017-10-05 17:15:00,22.04,kWh
2017-10-05 17:30:00,21.68,kWh
2017-10-05 17:45:00,21.97,kWh
2017-10-05 18:00:00,22.26,kWh
2017-10-05 18:15:00,20.46,kWh
2017-10-05 18:30:00,21.96,kWh
2017-10-05 18:45:00,23.07,kWh
2017-10-05 19:00:00,19.95,kWh
2017-10-05 19:15:00,20.21,kWh
2017-10-05 19:30:00,19.02,kWh
2017-10-05 19:45:00,17.85,kWh
2017-10-05 20:00:00,18.82,kWh
2017-10-05 20:15:00,15.51,kWh
2017-10-05 20:30:00,11.26,kWh
2017-10-05 20:45:00,9.19,kWh
2017-10-05 21:00:00,8.82,kWh
2017-10-05 21:15:00,9.21,kWh
2017-10-05 21:30:00,8.86,kWh
2017-10-05 21:45:00,8.86,kWh
2017-10-05 22:00:00,9.35,kWh
2017-10-05 22:15:00,8.48,kWh
2017-10-05 22:30:00,10.11,kWh
2017-10-05 22:45:00,8.4,kWh
2017-10-05 23:00:00,7.69,kWh
2017-10-05 23:15:00,7.33,kWh
2017-10-05 23:30:00,8.57,kWh
2017-10-05 23:45:00,8.23,kWh
2017-10-06 00:00:00,9.47,kWh
2017-10-06 00:15:00,9.05,kWh
2017-10-06 00:30:00,7.87,kWh
2017-10-06 00:45:00,9.42,kWh
2017-10-06 01:00:00,8.76,kWh
2017-10-06 01:15:00,8.89,kWh
2017-10-06 01:30:00,8.78,kWh
2017-10-06 01:45:00,8.7,kWh
2017-10-06 02:00:00,7.88,kWh
2017-10-06 02:15:00,8.64,kWh
2017-10-06 02:30:00,8.33,kWh
2017-10-06 02:45:00,9.68,kWh
2017-10-06 03:00:00,7.85,kWh
2017-10-06 03:15:00,8.32,kWh
2017-10-06 03:30:00,8.47,kWh
2017-10-06 03:45:00,8.47,kWh
2017-10-06 04:00:00,9.79,kWh
2017-10-06 04:15:00,9.68,kWh
2017-10-06 04:30:00,11.14,kWh
2017-10-06 04:45:00,11.45,kWh
2017-10-06 05:00:00,13.22,kWh
2017-10-06 05:15:00,15.47,kWh
2017-10-06 05:30:00,14.58,kWh
2017-10-06 05:45:00,14.94,kWh
2017-10-06 06:00:00,14.67,kWh
2017-10-06 06:15:00,14.74,kWh
2017-10-06 06:30:00,13.01,kWh
2017-10-06 06:45:00,14.56,kWh
2017-10-06 07:00:00,12.26,kWh
2017-10-06 07:15:00,12.09,kWh
2017-10-06 07:30:00,17.69,kWh
2017-10-06 07:45:00,17.16,kWh
2017-10-06 08:00:00,19.46,kWh
2017-10-06 08:15:00,19.06,kWh
2017-10-06 08:30:00,18.61,kWh
2017-10-06 08:45:00,18.73,kWh
2017-10-06 09:00:00,18.65,kWh
2017-10-06 09:15:00,18.92,kWh
2017-10-06 09:30:00,18.5,kWh
2017-10-06 09:45:00,18.45,kWh
2017-10-06 10:00:00,19.12,kWh
2017-10-06 10:15:00,18.83,kWh
2017-10-06 10:30:00,19.07,kWh
2017-10-06 10:45:00,19.14,kWh
2017-10-06 11:00:00,17.31,kWh
2017-10-06 11:15:00,16.64,kWh
2017-10-06 11:30:00,18.89,kWh
2017-10-06 11:45:00,17.78,kWh
2017-10-06 12:00:00,20.12,kWh
2017-10-06 12:15:00,20.81,kWh
2017-10-06 12:30:00,19.64,kWh
2017-10-06 12:45:00,20.33,kWh
2017-10-06 13:00:00,21.55,kWh
2017-10-06 13:15:00,19.67,kWh
2017-10-06 13:30:00,19.76,kWh
2017-10-06 13:45:00,20.08,kWh
2017-10-06 14:00:00,19.84,kWh
2017-10-06 14:15:00,20.09,kWh
2017-10-06 14:30:00,20.44,kWh
2017-10-06 14:45:00,19.66,kWh
2017-10-06 15:00:00,17.83,kWh
2017-10-06 15:15:00,17.74,kWh
2017-10-06 15:30:00,19.18,kWh
2017-10-06 15:45:00,20.6,kWh
2017-10-06 16:00:00,23.71,kWh
2017-10-06 16:15:00,22.1,kWh
2017-10-06 16:30:00,21.43,kWh
2017-10-06 16:45:00,21.73,kWh
2017-10-06 17:00:00,22.26,kWh
2017-10-06 17:15:00,21.89,kWh
2017-10-06 17:30:00,22.47,kWh
2017-10-06 17:45:00,19.03,kWh
2017-10-06 18:00:00,19.35,kWh
2017-10-06 18:15:00,19.45,kWh
2017-10-06 18:30:00,19.8,kWh
2017-10-06 18:45:00,18.2,kWh
2017-10-06 19:00:00,16.78,kWh
2017-10-06 19:15:00,16.68,kWh
2017-10-06 19:30:00,18.45,kWh
2017-10-06 19:45:00,17.78,kWh
2017-10-06 20:00:00,17.54,kWh
2017-10-06 20:15:00,17.28,kWh
2017-10-06 20:30:00,10.53,kWh
2017-10-06 20:45:00,9.72,kWh
2017-10-06 21:00:00,9.85,kWh
2017-10-06 21:15:00,9.9,kWh
2017-10-06 21:30:00,9.68,kWh
2017-10-06 21:45:00,9.6,kWh
2017-10-06 22:00:00,8.79,kWh
2017-10-06 22:15:00,10.8,kWh
2017-10-06 22:30:00,8.77,kWh
2017-10-06 22:45:00,9.06,kWh
2017-10-06 23:00:00,7.41,kWh
2017-10-06 23:15:00,7.96,kWh
2017-10-06 23:30:00,8.57,kWh
2017-10-06 23:45:00,8.13,kWh
2017-10-07 00:00:00,9.22,kWh
2017-10-07 00:15:00,9.4,kWh
2017-10-07 00:30:00,9.35,kWh
2017-10-07 00:45:00,8.21,kWh
2017-10-07 01:00:00,8.91,kWh
2017-10-07 01:15:00,9.66,kWh
2017-10-07 01:30:00,8.28,kWh
2017-10-07 01:45:00,8.81,kWh
2017-10-07 02:00:00,8.31,kWh
2017-10-07 02:15:00,8.91,kWh
2017-10-07 02:30:00,8.0,kWh
2017-10-07 02:45:00,9.92,kWh
2017-10-07 03:00:00,8.09,kWh
2017-10-07 03:15:00,7.94,kWh
2017-10-07 03:30:00,8.48,kWh
2017-10-07 03:45:00,9.46,kWh
2017-10-07 04:00:00,12.7,kWh
2017-10-07 04:15:00,11.46,kWh
2017-10-07 04:30:00,8.95,kWh
2017-10-07 04:45:00,11.54,kWh
2017-10-07 05:00:00,14.27,kWh
2017-10-07 05:15:00,17.47,kWh
2017-10-07 05:30:00,15.91,kWh
2017-10-07 05:45:00,14.31,kWh
2017-10-07 06:00:00,15.95,kWh
2017-10-07 06:15:00,13.69,kWh
2017-10-07 06:30:00,14.18,kWh
2017-10-07 06:45:00,13.69,kWh
2017-10-07 07:00:00,13.8,kWh
2017-10-07 07:15:00,14.43,kWh
2017-10-07 07:30:00,17.93,kWh
2017-10-07 07:45:00,17.65,kWh
2017-10-07 08:00:00,20.61,kWh
2017-10-07 08:15:00,19.71,kWh
2017-10-07 08:30:00,19.56,kWh
2017-10-07 08:45:00,18.9,kWh
2017-10-07 09:00:00,19.6,kWh
2017-10-07 09:15:00,19.56,kWh
2017-10-07 09:30:00,19.75,kWh
2017-10-07 09:45:00,20.12,kWh
2017-10-07 10:00:00,19.7,kWh
2017-10-07 10:15:00,19.21,kWh
2017-10-07 10:30:00,18.98,kWh
2017-10-07 10:45:00,19.46,kWh
2017-10-07 11:00:00,17.69,kWh
2017-10-07 11:15:00,17.88,kWh
2017-10-07 11:30:00,19.15,kWh
2017-10-07 11:45:00,19.1,kWh
2017-10-07 12:00:00,21.44,kWh
2017-10-07 12:15:00,20.49,kWh
2017-10-07 12:30:00,21.17,kWh
2017-10-07 12:45:00,20.55,kWh
2017-10-07 13:00:00,18.65,kWh
2017-10-07 13:15:00,20.97,kWh
2017-10-07 13:30:00,20.41,kWh
2017-10-07 13:45:00,20.72,kWh
2017-10-07 14:00:00,23.07,kWh
2017-10-07 14:15:00,23.09,kWh
2017-10-07 14:30:00,23.09,kWh
2017-10-07 14:45:00,23.22,kWh
2017-10-07 15:00:00,21.06,kWh
2017-10-07 15:15:00,20.94,kWh
2017-10-07 15:30:00,22.43,kWh
2017-10-07 15:45:00,24.43,kWh
2017-10-07 16:00:00,28.89,kWh
2017-10-07 16:15:00,23.61,kWh
2017-10-07 16:30:00,22.88,kWh
2017-10-07 16:45:00,22.56,kWh
2017-10-07 17:00:00,22.98,kWh
2017-10-07 17:15:00,23.76,kWh
2017-10-07 17:30:00,23.52,kWh
2017-10-07 17:45:00,23.0,kWh
2017-10-07 18:00:00,23.0,kWh
2017-10-07 18:15:00,22.04,kWh
2017-10-07 18:30:00,21.22,kWh
2017-10-07 18:45:00,22.27,kWh
2017-10-07 19:00:00,18.12,kWh
2017-10-07 19:15:00,17.61,kWh
2017-10-07 19:30:00,19.59,kWh
2017-10-07 19:45:00,17.63,kWh
2017-10-07 20:00:00,13.61,kWh
2017-10-07 20:15:00,12.01,kWh
2017-10-07 20:30:00,9.42,kWh
2017-10-07 20:45:00,9.8,kWh
2017-10-07 21:00:00,9.77,kWh
2017-10-07 21:15:00,9.48,kWh
2017-10-07 21:30:00,9.44,kWh
2017-10-07 21:45:00,8.9,kWh
2017-10-07 22:00:00,9.41,kWh
